,title,desc,date,quarter,cluster
1552,"['missing', '13', 'found', 'safe']","['missing', '13', 'found', 'safe', 'expand', 'india', 'walter', 'photo', 'india', 'water']",2020-07-01 00:00:00,Q7,3
1553,"['rantz', 'bodycam', 'show', 'racism', 'victim', 'wrong', 'cop', 'complaint']","['called', 'redacted', 'ktth', 'privacy', 'responded', 'crime', 'committed', 'exercising', 'first']",2020-07-01 00:00:00,Q7,3
1554,"['long', 'reliable', 'source', 'time', 'reexamine', 'trust']","['later', 'mid', 'june', 'height', 'medium', 'frenzy', 'around', 'capitol', 'hill', 'organized', 'protest', 'chop', 'assistant', 'chief', 'told', 'medium']",2020-07-01 00:00:00,Q7,3
1555,"['councilmember', 'compelling', 'medium', 'hand', 'footage', 'abhorrent']","['trio', 'councilmembers', 'roundly', 'condemned', 'subpoena', 'issued', 'soon', 'compel', 'time']",2020-07-01 00:00:00,Q7,3
1556,"['organizer', 'pressure', 'cauce', 'cut', 'tie', 'think']","['uw', 'black', 'life', 'matter', 'organized', 'march', 'listed', 'several', 'demand', 'uw', 'including', 'divesting', 'completely', 'disarming']",2020-07-01 00:00:00,Q7,3
1557,"['report', '45', 'arrest', 'march', 'capitol', 'hill', 'declared']","['declared', 'event', 'capitol', 'hill', '10', 'p', 'saturday', '45', 'people', 'arrested', 'assault']",2020-07-01 00:00:00,Q7,2
1558,"['deal', 'supposed', 'explosion', 'east']","['claiming', 'explosion', 'east', 'precinct', 'building', 'several', 'dangerous', 'incident', 'led', 'declare']",2020-07-01 00:00:00,Q7,3
1559,"['opinion', 'gonna', 'cop']","['gassed', 'shot', 'rubber', 'bullet', 'back', '1999', 'also', 'cop', 'leered', 'shirt', 'rubbing']",2020-07-01 00:00:00,Q7,6
1560,"['save', 'life', 'redmond', 'fund', 'mental']","['save', 'life', 'redmond', 'fund', 'mental', 'health', 'professional', 'last', 'month', 'black', 'life', 'matter', 'king', 'county', 'want', 'see']",2020-07-01 00:00:00,Q7,3
1561,"['handcuffing', 'distance', 'lasso', 'technology', 'alternative', 'deadly', 'force']","['around', 'country', 'face', 'unprecedented', 'public', 'demand', 'current', 'budget', 'crisis', 'along', 'loud', 'demand', 'defund', 'half']",2020-07-01 00:00:00,Q7,3
1562,"['cop', 'threatened', 'kill', 'protester', 'shoot', 'kill', 'colleague', 'knocked', 'door', 'affidavit']","['hutton', 'taken', 'hospital', 'little', 'rock', 'doctor', 'pronounced', 'dead', 'following', 'day', 'alexander', 'described']",2020-07-01 00:00:00,Q7,3
1563,"['native', 'leader', 'organization', 'decry', 'intimidation', 'outside', 'home', 'council', 'juarez']","['council', 'discussing', 'cut', 'remaining', '2020', 'first', 'native', 'american', 'person', 'elected', 'council']",2020-07-01 00:00:00,Q7,4
1564,"['child', 'dy', 'thrown', 'parked', 'van', 'madison']","['fire', 'waiting', 'lift', 'vehicle', 'neighbor', 'van', 'picture', 'regularly', 'parked', 'street', 'appears', 'struck', 'fedex', 'truck']",2020-07-01 00:00:00,Q7,6
1565,"['time', 'report', 'detail', 'death', '16']","['report', 'includes', 'detail', 'even', 'little', 'morning', 'gun', 'violence', 'suspect', 'information', 'led']",2020-07-01 00:00:00,Q7,0
1566,"['de', 'moines', 'used', 'combat', 'first', 'aid', 'training', 'treat', 'kent', 'gunshot', 'victim']","['doug', 'weable', 'k', '9', 'de', 'moines', 'kent', 'auburn', 'renton', 'federal', 'way', 'tukwila', 'port']",2020-07-01 00:00:00,Q7,3
1567,"['6', 'people', 'injured', 'near', 'bus', 'stop', 'kent']","['tweet', 'kent', 'southbound', 'lane', 'pacific', 'highway', 'south', 'closed', 'near', 'kent', 'de', 'moines', 'road', 'official']",2020-07-01 00:00:00,Q7,3
1568,"['group', 'removed', 'navigation', 'team']","['navigation', 'team', 'includes', 'personnel', 'outreach', 'worker', 'responsible', 'connecting', 'people', 'shelter', 'resource']",2020-07-01 00:00:00,Q7,3
1569,"['protest', 'july', '31', 'august', '3']","['coming', 'weekend', 'demonstration', 'official', 'redirect', 'funding', 'community', 'led', 'solution']",2020-07-01 00:00:00,Q7,3
1570,"['king', '5', 'poll', 'washingtonian', 'want', 'fund', 'moved', 'social', 'program']","['although', 'majority', 'council', 'member', 'favor', 'cutting', 'budget', 'half', 'chief', 'carmen', 'best', 'came']",2020-07-01 00:00:00,Q7,4
1571,"['atf', 'investigating', 'homemade', 'explosive', 'injured', 'riot']","['declined', 'give', 'specific', 'investigation', 'guild', 'president', 'mike', 'solan', 'facing', 'unprecedented', 'threat']",2020-07-01 00:00:00,Q7,5
1572,"['driver', 'found', 'dead', 'fiery', 'crash', 'magnolia', 'bridge']","['investigating', 'belief', 'driver', 'traveling', 'north', 'along', '15th', 'avenue', 'west', 'high', 'speed', 'struck', 'pillar']",2020-07-01 00:00:00,Q7,3
1573,"['still', 'allowed', 'use', 'pepper', 'spray', 'tear', 'gas', 'despite', 'ban']","['since', 'reentered', 'east', 'precinct', 'area', 'wednesday', 'technically', 'still', 'allowed', 'use', 'crowd', 'control', 'weapon']",2020-07-01 00:00:00,Q7,3
1574,"['opinion', 'crisis', 'management', 'doctor', 'every', 'day', 'must', 'better']","['physician', 'working', 'hospital', 'clinic', 'manage', 'crisis', 'model', 'warmly', 'accepted']",2020-07-01 00:00:00,Q7,3
1575,"['king', 'county', 'voter', 'decide', 'whether', 'sheriff', 'elected', 'appointed']","['measure', 'surfaced', 'amid', 'effort', 'majority', 'council', 'member', 'pledged', 'defund', '50']",2020-07-01 00:00:00,Q7,4
1576,"['tacoma', 'investigation', 'complaint', 'filed', 'tiktok', 'video']","['identifying', 'badge', 'uniform', 'covered', 'emojis', 'video', 'tacoma', 'confirmed', 'news', 'tribune', 'monday']",2020-07-01 00:00:00,Q7,7
1577,"['rantz', 'experienced', 'violent', 'riot', 'protest']","['experienced', 'anti', 'riot', 'saturday', 'protest', 'peaceful', 'jen', 'joyce', 'example', 'speculated', 'pushing', 'protest', 'toward']",2020-07-01 00:00:00,Q7,3
1578,"['involved', 'tumwater', 'caught', 'camera']","['mistakenly', 'wound', 'washington', 'state', 'journey', 'ended', 'confrontation', 'member', 'tumwater']",2020-07-01 00:00:00,Q7,3
1579,"['posting', 'significant', 'incident', 'report', 'online']","['public', 'affair', 'unit', 'begin', 'sharing', 'significant', 'incident', 'report', 'blotter', 'every', 'friday', 'week', 'sir']",2020-07-01 00:00:00,Q7,3
1580,"['california', 'deputy', 'find', 'nearly', '2', '000', 'stolen', 'catalytic', 'converter', '300k', 'cash']","['deputy', 'worked', 'elk', 'grove', 'issued', 'warrant', 'area', 'believed', 'active', 'theft', 'catalytic', 'converter']",2020-07-01 00:00:00,Q7,3
1581,"['local', 'broker', 'people', 'frustrated', 'protest', 'violence', 'choosing', 'move']","['happened', 'west', 'precinct', 'south', 'lake', 'union', 'sunday', 'happened', 'downtown', '3rd', 'pine', 'amazon']",2020-07-01 00:00:00,Q7,3
1582,"['seize', 'heroin', 'firearm', '11', 'month', 'investigation', 'bellingham']","['official', 'whatcom', 'gang', 'drug', 'task', 'force', 'bellingham', 'began', 'receiving', 'information', '2018', 'nathan', 'w', 'jerls']",2020-07-01 00:00:00,Q7,3
1583,"['marrying', 'cop', 'changed', 'perspective', 'policing']","['council', 'member', 'seeking', 'defund', 'action', 'protest', 'already']",2020-07-01 00:00:00,Q7,4
1584,"['pay', '300', '000', 'settle', 'lawsuit', 'filed', 'wrongly', 'convicted', '1957', 'murder', 'illinois']","['paid', '300', '000', 'settle', 'lawsuit', 'filed', 'three', 'retired', 'detective', 'helped', 'investigate']",2020-07-01 00:00:00,Q7,3
1585,"['investigate', 'madison', 'park', 'update']","['responding', 'update', '7', '10', '2020', '11', '55', 'pm', 'second', 'shot', 'fired', 'incident', 'happened', 'resident', 'home', 'along', 'lake', 'washington']",2020-07-01 00:00:00,Q7,3
1586,"['felony', 'suspect', 'lead', 'chase', 'capitol', 'hill', 'onto', '5']","['ordeal', 'began', 'tried', 'arrest', 'near', 'broadway', 'james', 'street', '9', 'eventually', 'drove']",2020-07-01 00:00:00,Q7,3
1587,"['bike', 'brigade', 'member', 'attacked', 'protest']","['council', 'member', 'supported', 'demand', 'defund', '50', 'group', 'also', 'want', 'protester']",2020-07-01 00:00:00,Q7,4
1588,"['segregated', 'diversity', 'training', 'session', 'hall', 'stir', 'controversy']","['day', 'mayor', 'jenny', 'durkan', 'told', 'cnn', 'protest', 'area', 'outside', 'east', 'precinct', 'could', 'summer', 'love']",2020-07-01 00:00:00,Q7,3
1589,"['tacoma', 'chief', 'ramsdell', 'retirement', 'linked', 'controversy']","['longest', 'serving', 'chief', 'history', 'tacoma', 'tpd', 'ramsdell', 'joined', 'tpd', '1985', 'patrol', 'rose', 'rank']",2020-07-01 00:00:00,Q7,7
1590,"['update', 'response', 'gunfire', 'white', 'center']","['7', '31', 'pm', 'update', 'via', 'twitter', 'investigating', 'probable', 'residence', 'victim', 'located', 'time', 'person', 'contacted', 'refused']",2020-07-01 00:00:00,Q7,3
1591,"['deems', 'aurora', 'ave', 'motel', 'chronic', 'nuisance']","['available', 'talk', 'komo', 'decision', 'attorney', 'office', 'told', 'u', 'motel']",2020-07-01 00:00:00,Q7,3
1592,"['family', 'mourns', 'couple', 'fatally', 'shot', 'found', 'bag', 'west', 'beach']","['spokesman', 'week', 'nothing', 'report', 'case', 'arrest', 'made', 'wednesday']",2020-07-01 00:00:00,Q7,3
1593,"['1', 'injured', 'puyallup']","['anyone', 'information', 'car', 'asked', 'puyallup', '253', '770', '3343', 'email', 'puyallupwa', 'gov']",2020-07-01 00:00:00,Q7,3
1594,"['amid', 'racial', 'justice', 'first', 'time', 'youth', 'activist', 'rise', 'front']","['although', 'cleared', 'barricade', 'tent', 'area', 'surrounding', 'east', 'precinct', 'chop', 'legacy', 'breeding']",2020-07-01 00:00:00,Q7,3
1595,"['lakewood', 'outfit', 'every', 'patrol', 'car', 'camera']","['lakewood', 'announced', 'expanding', 'camera', 'program', 'patrol', 'car', 'however', 'activist', 'limit']",2020-07-01 00:00:00,Q7,3
1596,"['fact', 'check', 'violent', 'portland', 'protest']","['released', 'partial', 'body', 'camera', 'video', 'showed', 'explosion', 'erupting', 'near', 'photograph', 'cut', 'burn', 'suffered']",2020-07-01 00:00:00,Q7,0
1597,"['everybody', 'happened', 'teenager', 'led', 'chop', 'shutdown']","['given', 'detail', 'crime', 'spokesperson', 'best', 'left', 'voicemail', 'message']",2020-07-01 00:00:00,Q7,3
1598,"['wa', 'gop', 'chair', 'democrat', 'silent', 'defund', 'movement']","['council', 'seeking', 'defund', '50', 'hold', 'cut', 'budget', '50', 'defund', 'half']",2020-07-01 00:00:00,Q7,4
1599,"['crime', 'watch', 'followup', 'victim', 'found', 'duwamish']","['3', '30', 'pm', 'day', 'announced', 'remains', 'found', 'told', 'u', 'yesterday', 'name', 'made', 'public']",2020-07-01 00:00:00,Q7,3
1600,"['republican', 'challenger', 'washington', 'state', 'attorney', 'general', 'bob', 'ferguson', 'politicized', 'office', 'trump', 'lawsuit']","['rogers', 'former', 'work', 'civilian', 'managing', 'parking', 'enforcement', 'unit', 'support', 'trump']",2020-07-01 00:00:00,Q7,3
1601,"['family', 'tulalip', 'died', 'struggling', 'deputy', 'last', 'word', 'breathe', 'concealed']","['telephone', 'message', 'seeking', 'comment', 'bartl', 'left', 'marysville', 'returned', 'thursday']",2020-07-01 00:00:00,Q7,3
1602,"['seize', '535', '000', 'worth', 'fentanyl', 'heroin', 'traffic', 'stop', 'lewis', 'county']","['jnet', 'made', 'member', 'centralia', 'chehalis', 'washington', 'state', 'correction', 'drug']",2020-07-01 00:00:00,Q7,3
1603,"['chief', 'carmen', 'best', 'council', 'budget', 'cut', 'lack', 'respect', 'drove', 'retirement', 'decision']","['chief', 'carmen', 'best', 'council', 'budget', 'cut', 'lack', 'respect', 'drove', 'retirement', 'decision', 'aug', '11', '2020', '1', '28', 'pm', 'updated', 'aug']",2020-08-01 00:00:00,Q7,4
1604,"['difficult', 'decision', 'chief', 'carmen', 'best', 'resigns', '28']","['best', 'resignation', 'come', 'council', 'voted', 'cut', 'spending', 'monday']",2020-08-01 00:00:00,Q7,4
1605,"['council', 'vote', 'cut', 'budget', 'creates']","['widely', 'expected', 'move', 'council', 'last', 'week', 'approved', 'series', 'legislative', 'amendment', 'aimed', 'cutting', 'budget']",2020-08-01 00:00:00,Q7,4
1606,"['council', 'member', 'propose', 'layoff', 'defund', '50', 'right', 'away']","['council', 'member', 'unveiled', 'plan', 'shrink', 'starting', 'spate', 'budget', 'proposal', 'could', 'reduce', 'force']",2020-08-01 00:00:00,Q7,4
1607,"['council', 'committee', 'approves', 'proposal', 'cut', 'budget', 'personnel']","['council', 'select', 'budget', 'committee', 'passed', 'series', 'amendment', 'wednesday', 'aimed', 'cutting', 'budget']",2020-08-01 00:00:00,Q7,4
1608,"['push', 'defund', '50', 'percent', 'losing', 'steam', 'council']","['monday', 'support', 'defund', '50', 'percent', 'appeared', 'lose', 'steam', 'within', 'council']",2020-08-01 00:00:00,Q7,4
1609,"['fed', 'investigating', 'arson', 'east', 'precinct']","['night', 'protester', 'targeted', 'three', 'law', 'enforcement', 'building', 'destruction', 'need', 'stop']",2020-08-01 00:00:00,Q7,3
1610,"['plan', 'council', 'move', 'slash', 'funding', 'draw', 'criticism']","['last', 'week', 'council', 'trimmed', '3', 'million', 'budget', 'leading', 'unexpected', 'retirement', 'chief']",2020-08-01 00:00:00,Q7,4
1611,"['mayor', 'durkan', 'veto', 'council', 'vote', 'cut', '100']","['mayor', 'jenny', 'durkan', 'friday', 'vetoed', 'council', 'approved', 'proposal', 'included', 'reducing']",2020-08-01 00:00:00,Q7,4
1612,"['chief', 'responds', 'proposed', 'pay', 'cut', '13', 'member', 'command', 'staff']","['council', 'proposing', 'deep', 'cut', 'chief', 'carmen', 'best', 'pay', 'compensation', '12', 'member', 'command', 'staff']",2020-08-01 00:00:00,Q7,4
1613,"['council', 'proposed', 'budget', 'cut', 'would', 'hurt', 'diversity', 'effort']","['council', 'march', 'toward', 'cutting', 'funding', 'job', 'pushing', 'back', 'saying', 'cut']",2020-08-01 00:00:00,Q7,4
1614,"['defunding', 'navigation', 'team', 'stop', 'removal', 'homeless', 'camp']","['council', 'member', 'voted', 'defund', 'navigation', 'team', 'nothing', 'ability', 'sweep', 'rankin']",2020-08-01 00:00:00,Q7,4
1615,"['state', 'supreme', 'court', 'grant', 'reprieve', 'news', 'outlet', 'subpoena', 'case']","['last', 'month', 'contended', 'standstill', 'investigation', 'arson', 'theft', 'amid', 'violence', 'leading', 'detective']",2020-08-01 00:00:00,Q7,5
1616,"['video', 'stand', 'guild', 'release', 'edited', 'footage', 'sunday', 'riot']","['six', 'injured', 'clash', 'happened', 'little', '10', 'p', 'guild', 'location', '4th', 'avenue']",2020-08-01 00:00:00,Q7,3
1617,"['council', 'take', 'swing', 'mostly', 'miss']","['heated', 'rhetoric', 'defunding', 'activist', 'demanding', 'union', 'decrying', 'key', 'take', 'away', 'right']",2020-08-01 00:00:00,Q7,3
1618,"['protester', 'continue', 'push', 'defunding', '50']","['fight', 'defund', 'close', 'youth', 'jail', 'connected', 'protester', 'group', 'protester', 'holding', 'strong', 'handful', 'core']",2020-08-01 00:00:00,Q7,3
1619,"['exodus', 'many', 'linked', 'council', 'budget', 'cut', 'low', 'morale']","['komo', 'least', '41', 'left', 'agency', 'since', 'beginning', 'june', 'source', 'several']",2020-08-01 00:00:00,Q7,3
1620,"['auburn', 'charged', 'murder', '2019']","['charge', 'filed', 'auburn', 'plan', 'put', '1971', 'charged', 'manslaughter', 'killing']",2020-08-01 00:00:00,Q7,3
1621,"['62', 'arrested', 'connection', 'human', 'remains']","['probable', 'cause', 'document', '6', '19', '20', 'evening', 'hour', 'uniformed', 'responded']",2020-08-01 00:00:00,Q7,3
1622,"['chop', 'suspect', 'fled', 'washington', 'state', 'prosecutor', 'warrant', 'issued', 'arrest']","['homicide', 'detective', 'also', 'continue', 'investigate', 'june', '29', 'chop', '12th', 'avenue', 'east', 'pine', 'street']",2020-08-01 00:00:00,Q7,3
1623,"['council', 'vote', 'defund', 'linked', 'recall', 'effort']","['part', 'fallout', 'council', 'vote', 'last', 'week', 'defund', 'west', 'resident', 'mounting', 'recall']",2020-08-01 00:00:00,Q7,4
1624,"['add', 'barrier', 'outside', 'east', 'precinct', 'commander', 'aim', 'build', 'tie']","['newly', 'appointed', 'commander', 'east', 'precinct', 'spoke', 'monday', 'concrete', 'barrier', 'put', 'place', 'fortify']",2020-08-01 00:00:00,Q7,3
1625,"['king', 'county', 'sheriff', 'suv', 'hit', 'car']","['king', 'county', 'sheriff', 'transit', 'suv', 'struck', 'silver', 'car', 'behind', '30', 'passenger', 'seat']",2020-08-01 00:00:00,Q7,0
1626,"['arrest', '3', 'property', 'damage', 'capitol', 'hill']","['detective', 'also', 'investigating', 'small', 'fire', 'broke', 'inside', 'business', 'news', 'release']",2020-08-01 00:00:00,Q7,3
1627,"['rantz', 'shock', 'poll', 'show', '32', 'support', 'defund', 'half']","['poll', 'emc', 'research', 'firm', 'normally', 'favored', 'left', 'leaning', 'client', 'conducted', 'july', '22', '27', 'debate', 'decimate']",2020-08-01 00:00:00,Q7,3
1628,"['person', 'claiming', 'drive', 'onto', 'crowded', 'sidewalk', 'protestors', 'cockroach']","['person', 'claiming', 'drive', 'onto', 'crowded', 'sidewalk', 'person', 'driving', 'car', 'appears', 'claim']",2020-08-01 00:00:00,Q7,6
1629,"['injured', 'arrested', 'step', 'clash']","['witness', 'tell', 'chs', 'splinted', 'scene', 'member', 'security', 'patrol', 'spokesperson', 'injury', 'required']",2020-08-01 00:00:00,Q7,6
1630,"['last', 'southwest', 'precinct', 'commander', 'captain', 'kevin']","['council', 'vote', 'aug', '10', 'budget', 'rebalancing', 'measure', 'move', 'guild', 'defunding']",2020-08-01 00:00:00,Q7,4
1631,"['terry', 'j', 'caver', 'black', 'may', 'remembered', 'family']","['vanessa', 'caver', 'learned', 'brother', 'killing', 'several', 'day', 'shot', 'terry', 'j', 'caver', 'near', 'intersection', 'lower', 'queen', 'anne', 'may', '19']",2020-08-01 00:00:00,Q7,6
1632,"['victim', 'may', '19', 'identified']","['king', 'county', 'medical', 'examiner', 'office', 'provided', 'c', 'crank', 'information', 'black']",2020-08-01 00:00:00,Q7,3
1633,"['arrest', 'people', 'near', 'cal', 'anderson', 'park', 'saturday']","['arrested', 'people', 'saturday', 'afternoon', 'near', 'cal', 'anderson', 'park', 'post', 'blog']",2020-08-01 00:00:00,Q7,2
1634,"['riot', 'declared', 'fire', 'burn', 'portland', 'union', 'office']","['video', 'shot', 'journalist', 'surveillance', 'video', 'inside', 'building', 'obtained', 'show', 'smoke', 'flame', 'arising', 'inside']",2020-08-01 00:00:00,Q7,6
1635,"['deputy', 'chief', 'adrian', 'diaz', 'vow', 'move', 'forward', 'wake', 'carmen', 'best', 'decision', 'retire']","['credit', 'diaz', 'youth', 'violence', 'prevention', 'program', 'neighborhood', 'decade', 'long', 'stretch', 'fatal']",2020-08-01 00:00:00,Q7,3
